"","AGENCY.CODE","LABM.CODE","LABP.CODE","LABMT.CODE","LABM.NAME","LABM.SHORT.NAME","LABM.REF","LABM.MASK","LABM.UNITS","LABM.LOW.VALUE","LABM.HIGH.VALUE"
"880",999,"P10GRAVCOR","GRAVEL","P10.055","Gravel correction for whole soil values","Gravel","CSIRO","","",NA,NA
"881",498,"T_AL_SCaRP","TOTAL_ELEMENTS","TE.0261","Total Element Al - MIR-PLSR prediction SCaRP calibration","Total Al","CSIRO","","%",NA,NA
"882",498,"T_FE_SCaRP","TOTAL_ELEMENTS","TE.0271","Total Element Fe - MIR-PLSR prediction SCaRP calibration","Total Fe","CSIRO","","%",NA,NA
"883",498,"T_SI_SCaRP","TOTAL_ELEMENTS","TE.0251","Total Element Si - MIR-PLSR prediction SCaRP calibration","Total Si","CSIRO","","%",NA,NA
"884",498,"6B4b_SCaRP","","6.02","Total organic carbon content of the samples  MIR-PLSR prediction SCaRP calibration","Organic carbon","Baldock et al. (2013) Soil Res. 51, 577-595.","","mg/g",NA,NA
"885",999,"P3B2VL_01","MOISTURE_RELEASE","P3.021","0.1 BAR Moisture m3/m3 - Volumetric using disturbed sample on pressure plate","0.1 BAR Moisture","CSIRO","","",NA,NA
"886",999,"P3B3VLc0003","MOISTURE_RELEASE","P3.037","0.003 BAR Moisture m3/m3 - Volumetric using undisturbed 98mm diameter core on suction plate","0.003 BAR Moisture","CSIRO","","",NA,NA
"887",999,"P3B3VLcp1","MOISTURE_RELEASE","P3.026","1 BAR Moisture m3/m3 - Volumetric using undisturbed 98mm diameter core on pressure plate","1 BAR Moisture","CSIRO","","",NA,NA
"888",999,"P3B3VLcp15","MOISTURE_RELEASE","P3.024","15 BAR Moisture m3/m3 - Volumetric using undisturbed 98mm diameter core on pressure plate","15 BAR Moisture","CSIRO","","",NA,NA
"889",999,"P3B3VLcp5","MOISTURE_RELEASE","P3.029","5 BAR Moisture m3/m3 - Volumetric using undisturbed 98mm diameter core on pressure plate","5 BAR Moisture","CSIRO","","",NA,NA
"890",999,"P3B3VLcs1","MOISTURE_RELEASE","P3.026","1 BAR Moisture m3/m3 - Volumetric using undisturbed 98mm diameter core on suction plate","1 BAR Moisture","CSIRO","","",NA,NA
"891",999,"P3B3VLcs5","MOISTURE_RELEASE","P3.029","5 BAR Moisture m3/m3 - Volumetric using undisturbed 98mm diameter core on suction plate","5 BAR Moisture","CSIRO","","",NA,NA
"892",999,"XRD_C_Ank","CLAY_MINERAL","XRD","Ankerite - X-Ray Diffraction","Ankerite","CSIRO","","%",NA,NA
"893",999,"XRD_C_Brk","CLAY_MINERAL","XRD","Brookite- X-Ray Diffraction","Brookite","CSIRO",""," %",NA,NA
"894",304,"21F","","","Total Actual Acidity (TAA) in 1M KCl titrated to pH 5.5","TAA - 1M KCl","","","",0,0
"895",304,"21G","","","Total Potential Acidity (TPA) in 1M KCl peroxide digestion titrated to pH 5.5","TPA - 1M KCl, peroxi","","","",0,0
"896",304,"21H","","","Total Sulfidic Acidity (TSA) - 21G minus 21F","TSA","","","",0,0
"897",304,"21J","","","TAA - calculated as equivalent pyrite S%","TAA - pyrite equiv","","","",0,0
"898",304,"21K","","","TPA -calculated as equivalent pyrite S%","TPA - pyrite equiv","","","",0,0
"899",304,"21L","","","TSA - calculated as equivalent pyrite S%","TSA - pyrite equiv","","","",0,0
"900",304,"21M","","","Na extracted in 1M KCl (TAA)","Na extracted 1M KCl","","","",0,0
"901",304,"21N","","","Na in peroxide digest (TPA)","Na peroxide digest","","","",0,0
"902",304,"21P","","","Na difference (21N minus 21M)","Na difference","","","",0,0
"903",304,"21Q","","","Quick residual neutralising capacity","Quick residual neutr","","","",0,0
"904",304,"21R","","","Quick residual neutralising capacity (21Q), calculated as equivalent S%","Quick residual neutr","","","",0,0
"905",304,"21S","","","Mg extracted in 1M KCl (TAA)","Mg extracted 1M KCl","","","",0,0
"906",304,"21T","","","Mg in peroxide digest (TPA)","Mg peroxide digest","","","",0,0
"907",304,"21U","","","Mg reacted with acid generated by peroxide digestion (21T minus 21S)","Mg reacted with acid","","","",0,0
"908",304,"21V","","","Ca extracted in 1M KCl (TAA)","Ca extracted 1M KCl","","","",0,0
"909",304,"21W","","","Ca in peroxide digest (TPA)","Ca peroxide digest","","","",0,0
"910",304,"21X","","","Ca reacted with acid generated by peroxide digestion (21W minus 21V)","Ca reacted with acid","","","",0,0
"911",304,"22B","","","Chromium Reducible Sulfur","Chromium Reducible S","","","",0,0
"912",304,"23A1","","","Tri-Acid Digest (Heavy metal) AAS hydride","Tri-Acid Digest (Hea","","","",0,0
"913",304,"2E1","","","15 Bar, pressure plate","Moisture content - 1","","","",0,0
"914",304,"2E2","","","1/3 Bar, pressure plate","Moisture content - 1","","","",0,0
"915",304,"2E3","","","1/10 Bar, pressure plate","Moisture content - 1","","","",0,0
"916",304,"2Y1","","","Available water capacity - calc (diff 2E2 and 2E1)","Available water capa","","","",0,0
"917",304,"2Z1_R1","","","Aqu. Silt+Clay/Total Silt+Clay","Silt+Clay/Total Silt","","","",0,0
"918",304,"2Z1_R2","","","Dispersion ratio","Dispersion ratio (R2","","","",0,0
"919",305,"2Z2_CS","PSA","P10.01","Coarse sand: Sieve 0.2 – 2.0 mm","Coarse sand fraction","Qld DSITIA Chemistry Centre","","%",0,0
"920",304,"20Bf","","","4M HCl extractable Sulfur - sulfate, automated turbidmetric","HCl extr S - SO4, au","","","",0,0
"921",304,"20Bg","","","4M HCl extractable Sulfur - sulfate, indirect, barium remaining by AAS","HCl extr S - SO4, in","","","",0,0
"922",304,"20Bh","","","4M HCl extractable calcium, ICPAES","HCl extr S - Ca, ICP","","","",0,0
"923",304,"20Bj","","","4M HCl extractable calcium, atomic absorption (AAS)","HCl extr S - Ca, AAS","","","",0,0
"924",304,"20Bk","","","4M HCl extractable calcium, titration EDTA","HCl extr S - Ca, EDT","","","",0,0
"925",304,"20Bm","","","4M HCl extractable magnesium, ICPAES","HCl extr S - Mg, ICP","","","",0,0
"926",304,"20Bn","","","4M HCl extractable magnesium, atomic absorption (AAS)","HCl extr S - Mg, AAS","","","",0,0
"927",304,"20Bp","","","4M HCl extractable magnesium, titration EDTA","HCl extr S - Mg, EDT","","","",0,0
"928",304,"20Bs","","","4M HCl extractable sodium, ICPAES","HCl extr S - Na, ICP","","","",0,0
"929",304,"20Bt","","","4M HCl extractable sodium, atomic absorption (AAS)","HCl extr S - Na, AAS","","","",0,0
"930",304,"20Bu","","","4M HCl extractable sodium, flame emission","HCl extr S - Na, fla","","","",0,0
"931",304,"20Bv","","","4M HCl extractable potassium, ICPAES","HCl extr S - K, ICPA","","","",0,0
"932",304,"20Bw","","","4M HCl extractable potassium, atomic absorption (AAS)","HCl extr S - K, AAS","","","",0,0
"933",304,"20Bx","","","4M HCl extractable potassium, flame emission","HCl extr S - K, flam","","","",0,0
"934",304,"20C1a","","","Total Oxidisable Sulfur by XRF and turbidmetric, SO4","TOS  XRF-Turbimetric","","","",0,0
"935",304,"20C1b","","","Total Oxidisable Sulfur by XRF and Gravimetric, SO4","TOS  XRF-Gravimetric","","","",0,0
"936",304,"20C1c","","","Total Oxidisable Sulfur by XRF and Auto colour, SO4","TOS  XRF-Auto colour","","","",0,0
"937",304,"20C1d","","","Total Oxidisable Sulfur by XRF and Ion chromo, SO4","TOS  XRF-Ion chromo,","","","",0,0
"938",304,"20C1e","","","Total Oxidisable Sulfur by XRF and ICPAES, S","TOS  XRF-ICPAES, S","","","",0,0
"939",304,"20C1f","","","Total Oxidisable Sulfur by XRF and Auto turbidmetric, SO4","TOS  XRF-Auto turbim","","","",0,0
"940",304,"20C1g","","","Total Oxidisable Sulfur by XRF and Indirect Ba by AAS, SO4","TOS  XRF-Indirect Ba","","","",0,0
"941",304,"20C2a","","","Total Oxidisable Sulfur by Leco and turbidmetric, SO4","TOS  Leco-Turbimetri","","","",0,0
"942",304,"20C2b","","","Total Oxidisable Sulfur by Leco and Gravimetric, SO4","TOS  Leco-Gravimetri","","","",0,0
"943",304,"20C2c","","","Total Oxidisable Sulfur by Leco and Auto colour, SO4","TOS  Leco-Auto colou","","","",0,0
"944",304,"20C2d","","","Total Oxidisable Sulfur by Leco and Ion chromo, SO4","TOS  Leco-Ion chromo","","","",0,0
"945",304,"20C2e","","","Total Oxidisable Sulfur by Leco and ICPAES, S","TOS  Leco-ICPAES, S","","","",0,0
"946",304,"20C2f","","","Total Oxidisable Sulfur by Leco and Auto turbidmetric, SO4","TOS  Leco-Auto turbi","","","",0,0
"947",304,"20C2g","","","Total Oxidisable Sulfur by Leco and Indirect Ba by AAS, SO4","TOS  Leco-Indirect B","","","",0,0
"948",304,"20C3a","","","Total Oxidisable Sulfur by Combustion, titration and turbidmetric, SO4","TOS  Combustion, tit","","","",0,0
"949",304,"20C3b","","","Total Oxidisable Sulfur by Combustion, titration and Gravimetric, SO4","TOS  Combustion, tit","","","",0,0
"950",304,"20C3c","","","Total Oxidisable Sulfur by Combustion, titration and Auto colour, SO4","TOS  Combustion, tit","","","",0,0
"951",304,"20C3d","","","Total Oxidisable Sulfur by Combustion, titration and Ion chromo, SO4","TOS  Combustion, tit","","","",0,0
"952",304,"20C3e","","","Total Oxidisable Sulfur by Combustion, titration and ICPAES, S","TOS  Combustion, tit","","","",0,0
"953",304,"20C3f","","","Total Oxidisable Sulfur by Combustion, titration and Auto turbidmetric, SO4","TOS  Combustion, tit","","","",0,0
"954",304,"20C3g","","","Total Oxidisable Sulfur by Combustion, titration and Indirect Ba by AAS, SO4","TOS  Combustion, tit","","","",0,0
"955",304,"20C4a","","","Total Oxidisable Sulfur by Combustion, dry ashing and turbidmetric, SO4","TOS  Combustion, dry","","","",0,0
"956",304,"20C4b","","","Total Oxidisable Sulfur by Combustion, dry ashing and Gravimetric, SO4","TOS  Combustion, dry","","","",0,0
"957",304,"20C4c","","","Total Oxidisable Sulfur by Combustion, dry ashing and Auto colour, SO4","TOS  Combustion, dry","","","",0,0
"958",304,"20C4d","","","Total Oxidisable Sulfur by Combustion, dry ashing and Ion chromo, SO4","TOS Combustion, dry ","","","",0,0
"959",304,"20C4e","","","Total Oxidisable Sulfur by Combustion, dry ashing and ICPAES, S","TOS Combustion, dry ","","","",0,0
"960",304,"20C4f","","","Total Oxidisable Sulfur by Combustion, dry ashing and Auto turbidmetric, SO4","TOS Combustion, dry ","","","",0,0
"961",304,"20C4g","","","Total Oxidisable Sulfur by Combustion, dry ashing and Indirect Ba by AAS, SO4","TOS Combustion, dry ","","","",0,0
"962",304,"20C5a","","","Total Oxidisable Sulfur by Alkaline Na ox + HI red and turbidmetric, SO4","TOS  Alkaline Na ox ","","","",0,0
"963",304,"20C5b","","","Total Oxidisable Sulfur by Alkaline Na ox + HI red and Gravimetric, SO4","TOS  Alkaline Na ox ","","","",0,0
"964",304,"20C5c","","","Total Oxidisable Sulfur by Alkaline Na ox + HI red and Auto colour, SO4","TOS  Alkaline Na ox ","","","",0,0
"965",304,"20C5d","","","Total Oxidisable Sulfur by Alkaline Na ox + HI red and Ion chromo, SO4","TOS  Alkaline Na ox ","","","",0,0
"966",304,"20C5e","","","Total Oxidisable Sulfur by Alkaline Na ox + HI red and ICPAES, S","TOS  Alkaline Na ox ","","","",0,0
"967",304,"20C5f","","","Total Oxidisable Sulfur by Alkaline Na ox + HI red and Auto turbidmetric, SO4","TOS  Alkaline Na ox ","","","",0,0
"968",304,"20C5g","","","Total Oxidisable Sulfur by Alkaline Na ox + HI red and Indirect Ba by AAS, SO4","TOS  Alkaline Na ox ","","","",0,0
"969",304,"20C6a","","","Total Oxidisable Sulfur by Acid ox and turbidmetric, SO4","TOS  Acid ox-Turbime","","","",0,0
"970",304,"20C6b","","","Total Oxidisable Sulfur by Acid ox and Gravimetric, SO4","TOS  Acid ox-Gravime","","","",0,0
"971",304,"20C6c","","","Total Oxidisable Sulfur by Acid ox and Auto colour, SO4","TOS  Acid ox-Auto co","","","",0,0
"972",304,"20C6d","","","Total Oxidisable Sulfur by Acid ox and Ion chromo, SO4","TOS  Acid ox-Ion chr","","","",0,0
"973",304,"20C6e","","","Total Oxidisable Sulfur by Acid ox and ICPAES, S","TOS  Acid ox-ICPAES,","","","",0,0
"974",304,"20C6f","","","Total Oxidisable Sulfur by Acid ox and Auto turbidmetric, SO4","TOS  Acid ox-Auto tu","","","",0,0
"975",304,"20C6g","","","Total Oxidisable Sulfur by Acid ox and Indirect Ba by AAS, SO4","TOS  Acid ox-Indirec","","","",0,0
"976",304,"15G1_Acid","","","Exchange acidity (hydrogen and aluminium) by 1M potassium chloride - Exchange Acidity","Exchange Acidity - K","","","",0,0
"977",304,"15G2","","","Exch. Al saturation","Exchange Al Sat - ca","","","",0,0
"978",304,"15M1_Ca/Mg","","","Cation ratio Ca/Mg","Ca/Mg ratio","","","",0,0
"979",304,"15M1_Mg/K","","","Cation ratio Mg/K","Mg/K ratio","","","",0,0
"980",304,"15M1_Na/K","","","Cation ratio Na/K","Na/K ratio","","","",0,0
"981",304,"15P1","","","CEC/Clay ratio","CEC/Clay ratio","","","",0,0
"982",304,"16C1_5.5","","","Lime requirement at pH 5.5","Lime Requirement - p","","","",0,0
"983",304,"16C1_6.0","","","Lime requirement at pH 6.0","Lime Requirement - p","","","",0,0
"984",304,"16C1_6.5","","","Lime requirement at pH 6.5","Lime Requirement - p","","","",0,0
"985",304,"17B1","","","0.01M CaCl2 extractable K, ICP","0.01M CaCl2 extracta","","","",0,0
"986",304,"1A1","","","Field sampling - soil and land use surveys","Field sampling - sur","","","",0,0
"987",304,"1A2","","","Field sampling - diagnositc","Field sampling - dia","","","",0,0
"988",304,"1B1","","","Laboratory preperation","Laboratory preperati","","","",0,0
"989",304,"1X1_Al","","","Total Al XRF","Total Al XRF","","","",0,0
"990",304,"1X1_As","","","Total As XRF","Total As XRF","","","",0,0
"991",304,"1X1_Ba","","","Total Ba XRF","Total Ba XRF","","","",0,0
"992",304,"1X1_Br","","","Total Br XRF","Total Br XRF","","","",0,0
"993",304,"1X1_Ca","","","Total Ca XRF","Total Ca XRF","","","",0,0
"994",304,"1X1_Cd","","","Total Cd XRF","Total Cd XRF","","","",0,0
"995",304,"1X1_Co","","","Total Co XRF","Total Co XRF","","","",0,0
"996",304,"1X1_Cr","","","Total Cr XRF","Total Cr XRF","","","",0,0
"997",304,"1X1_Cu","","","Total Cu XRF","Total Cu XRF","","","",0,0
"998",304,"1X1_Fe","","","Total Fe XRF","Total Fe XRF","","","",0,0
"999",304,"1X1_Hg","","","Total Hg XRF","Total Hg XRF","","","",0,0
"1000",304,"1X1_Mg","","","Total Mg XRF","Total Mg XRF","","","",0,0
"1001",304,"1X1_Mn","","","Total Mn XRF","Total Mn XRF","","","",0,0
"1002",304,"1X1_Na","","","Total Na XRF","Total Na XRF","","","",0,0
"1003",304,"1X1_Ni","","","Total Ni XRF","Total Ni XRF","","","",0,0
"1004",304,"1X1_Pb","","","Total Pb XRF","Total Pb XRF","","","",0,0
"1005",304,"1X1_Si","","","Total Si XRF","Total Si XRF","","","",0,0
"1006",304,"1X1_Sr","","","Total Sr XRF","Total Sr XRF","","","",0,0
"1007",304,"1X1_Ti","","","Total Ti XRF","Total Ti XRF","","","",0,0
"1008",304,"1X1_V","","","Total V XRF","Total V XRF","","","",0,0
"1009",304,"1X1_Zn","","","Total Zn XRF","Total Zn XRF","","","",0,0
"1010",304,"20A2","","","Total Sulfur - Leco","Total S Leco","","","",0,0
"1011",304,"20A3","","","Total Sulfur - Combustion, titration end point","Total S comb, titrat","","","",0,0
"1012",304,"20A4","","","Total Sulfur - Combustion, dry ashing NaCO3, AgBr","Total S comb, dry as","","","",0,0
"1013",304,"20A5","","","Total Sulfur - Alkaline Na hypobromite oxidation + reduction hydroiodic acid reduction","Total S alk Na ox + ","","","",0,0
"1014",304,"20A6","","","Total Sulfur - Acid oxidation using nitric, perchloric, phosphoric, hydrochloric acids","Total S acid ox","","","",0,0
"1015",304,"20A7","","","Total Sulfur - Bromine-Nitric Acid oxidation (Vogel's quantitative inorganic analysis)","Total S Br-Nitric Ac","","","",0,0
"1016",304,"20A9","","","Total Sulfur - Summation from procedure 20D","Total S summ 20D","","","",0,0
"1017",304,"20Ba","","","4M HCl extractable Sulfur - sulfate, turbidmetric","HCl extr S - SO4, tu","","","",0,0
"1018",304,"20Bb","","","4M HCl extractable Sulfur - sulfate, gravimetric","HCl extr S - SO4, gr","","","",0,0
"1019",304,"20Bc","","","4M HCl extractable Sulfur - sulfate, automated colour","HCl extr S - SO4, au","","","",0,0
"1020",304,"20Bd","","","4M HCl extractable Sulfur - sulfate, ion chromatography","HCl extr S - SO4, io","","","",0,0
"1021",304,"20Be","","","4M HCl extractable Sulfur - sulfur, ICPAES","HCl extr S - S, ICPA","","","",0,0
"1022",304,"19A2","","","Acid Neutralizing Capacity - 0.1 M HCl digest & back titration","ANC 0.1 M HCl","","","",0,0
"1023",304,"21C","","","KCl extractable S","1M KCl,1:20,before o","","","",0,0
"1024",304,"21Da","","","KCl Extractable sulfur after ox - sulfate, turbidmetric","1M KCl,1:20,after ox","","","",0,0
"1025",304,"21Db","","","KCl Extractable sulfur after ox - sulfate, gravimetric","1M KCl,1:20,after ox","","","",0,0
"1026",304,"21Dc","","","KCl Extractable sulfur after ox - sulfate, automated colour","1M KCl,1:20,after ox","","","",0,0
"1027",304,"21Dd","","","KCl Extractable sulfur after ox - sulfate, ion chromatography","1M KCl,1:20,after ox","","","",0,0
"1028",304,"21Df","","","KCl Extractable sulfur after ox - automated turbidmetric","1M KCl,1:20,after ox","","","",0,0
"1029",304,"21Dg","","","KCl Extractable sulfur after ox - sulfate, indirect, barium remaining by AAS","1M KCl,1:20,after ox","","","",0,0
"1030",304,"21Ee","","","Peroxide oxidisable S - 21De minus 21Ce","Peroxide oxidisable ","","","",0,0
"1031",304,"21Ms","","","Sodium, before ox. - ICPAES","1M KCl,1:20,before o","","","",0,0
"1032",304,"21Mt","","","Sodium, before ox. - atomic absorption (AAS)","1M KCl,1:20,before o","","","",0,0
"1033",304,"21Mu","","","Sodium, before ox. - flame emission","1M KCl,1:20,before o","","","",0,0
"1034",304,"21Ns","","","Sodium, after ox. - ICPAES","1M KCl,1:20,after ox","","","",0,0
"1035",304,"21Nt","","","Sodium, after ox. - atomic absorption (AAS)","1M KCl,1:20,after ox","","","",0,0
"1036",304,"21Nu","","","Sodium, after ox. - flame emission","1M KCl,1:20,after ox","","","",0,0
"1037",304,"21Ps","","","Na difference (21Ns minus 21Ms)  - ICPAES","Na difference, ICP","","","",0,0
"1038",304,"21Sm","","","Magnesium, before ox. - ICPAES","1M KCl,1:20,before o","","","",0,0
"1039",304,"21Sn","","","Magnesium, before ox. - atomic absorption (AAS)","1M KCl,1:20,before o","","","",0,0
"1040",304,"21Sp","","","Magnesium, before ox. - titration EDTA","1M KCl,1:20,before o","","","",0,0
"1041",304,"21Tm","","","Magnesium, after ox. - ICPAES","1M KCl,1:20,after ox","","","",0,0
"1042",304,"21Tn","","","Magnesium, after ox. - atomic absorption (AAS)","1M KCl,1:20,after ox","","","",0,0
"1043",304,"21Tp","","","Magnesium, after ox.  - titration EDTA","1M KCl,1:20,after ox","","","",0,0
"1044",304,"21Um","","","Mg reacted with acid generated by peroxide digestion (21Tm minus 21Sm) - ICPAES","Mg reacted with acid","","","",0,0
"1045",304,"21Vh","","","Calcium, before ox. - ICPAES","1M KCl,1:20,before o","","","",0,0
"1046",304,"21Vj","","","Calcium, before ox. - atomic absorption (AAS)","1M KCl,1:20,before o","","","",0,0
"1047",304,"21Vk","","","Calcium, before ox.  - titration EDTA","1M KCl,1:20,before o","","","",0,0
"1048",304,"21Wh","","","Calcium, after ox. - ICPAES","1M KCl,1:20,after ox","","","",0,0
"1049",304,"21Wj","","","Calcium, after ox. - atomic absorption (AAS)","1M KCl,1:20,after ox","","","",0,0
"1050",304,"21Wk","","","Calcium, after ox. - titration EDTA","1M KCl,1:20,after ox","","","",0,0
"1051",304,"21Xh","","","Ca reacted with acid generated by peroxide digestion (21Wh minus 21Vh) - ICPAES","Ca reacted with acid","","","",0,0
"1052",304,"22A","","","Sulfur, Acid Volitile","Conc. HCl Reducible/","","","",0,0
"1053",304,"23A","","","pH of 1:40 1M KCl suspension 4h shake, overnight stand (TAA)","pH 1M KCl","","","",0,0
"1054",304,"23Af","","","pH done in field on saturated soil sample using pH probe","pH field - probe","","","",0,0
"1055",304,"23B","","","pH of  1:25 suspension after peroxide digestion","pH 1M KCl after pero","","","",0,0
"1056",304,"23Bf","","","pH done in field of 30% peroxide reaction","pH field - 30% perox","","","",0,0
"1057",304,"23C","","","KCl Extractable sulfur before ox","1M KCl,1:40,before o","","","",0,0
"1058",304,"23Ca","","","KCl Extractable sulfur before ox - sulfate, turbidmetric","1M KCl,1:40,before o","","","",0,0
"1059",304,"23Cb","","","KCl Extractable sulfur before ox - sulfate, gravimetric","1M KCl,1:40,before o","","","",0,0
"1060",304,"23Cc","","","KCl Extractable sulfur before ox - sulfate, automated colour","1M KCl,1:40,before o","","","",0,0
"1061",304,"23Cd","","","KCl Extractable sulfur before ox - sulfate, ion chromatography","1M KCl,1:40,before o","","","",0,0
"1062",304,"23Ce","","","KCl Extractable sulfur before ox - ICPAES","1M KCl,1:40,before o","","","",0,0
"1063",304,"23Cf","","","KCl Extractable sulfur before ox - automated turbidmetric","1M KCl,1:40,before o","","","",0,0
"1064",304,"23Cg","","","KCl Extractable sulfur before ox - sulfate, indirect, barium remaining by AAS","1M KCl,1:40,before o","","","",0,0
"1065",304,"23D","","","KCl Extractable sulfur after ox - sulfate","1M KCl,1:40,after ox","","","",0,0
"1066",304,"23Da","","","KCl Extractable sulfur after ox - sulfate, turbidmetric","1M KCl,1:40,after ox","","","",0,0
"1067",304,"23Db","","","KCl Extractable sulfur after ox - sulfate, gravimetric","1M KCl,1:40,after ox","","","",0,0
"1068",304,"23Dc","","","KCl Extractable sulfur after ox - sulfate, automated colour","1M KCl,1:40,after ox","","","",0,0
"1069",304,"23Dd","","","KCl Extractable sulfur after ox - sulfate, ion chromatography","1M KCl,1:40,after ox","","","",0,0
"1070",304,"23De","","","KCl Extractable sulfur after ox - ICPAES","1M KCl,1:40,after ox","","","",0,0
"1071",304,"23Df","","","KCl Extractable sulfur after ox - automated turbidmetric","1M KCl,1:40,after ox","","","",0,0
"1072",304,"23Dg","","","KCl Extractable sulfur after ox - sulfate, indirect, barium remaining by AAS","1M KCl,1:40,after ox","","","",0,0
"1073",304,"23E","","","Peroxide oxidisable S - 21D minus 21C","Peroxide oxidisable ","","","",0,0
"1074",304,"23Ee","","","Peroxide oxidisable S - 21D minus 21C- ICPAES","Peroxide oxidisable ","","","",0,0
"1075",304,"23F","","","Titratable Actual Acidity (TAA) in 1M KCl titrated to pH 6.5","TAA - 1M KCl","","","",0,0
"1076",304,"23G","","","Titratable Peroxide Acidity (TPA) in 1M KCl peroxide digestion titrated to pH 6.5","TPA - 1M KCl, peroxi","","","",0,0
"1077",304,"23H","","","Titratable Sulfidic Acidity (TSA) - 23G minus 23F","TSA","","","",0,0
"1078",304,"23Q","","","Excess Acid Neutralising Capacity Back Tit to pH 4.0 minus TPA tit to pH  6.5","Excess ANC","","","",0,0
"1079",304,"23R","","","Residual acid extractable S after peroxide","Sulfur - RAS","","","",0,0
"1080",304,"23S","","","Magnesium extracted in 1M KCl, after TAA Titration","1M KCl,1:40,after TA","","","",0,0
"1081",304,"23Sm","","","Magnesium extracted in 1M KCl, after TAA Titration - ICPAES","1M KCl,1:40,after TA","","","",0,0
"1082",304,"23Sn","","","Magnesium extracted in 1M KCl, after TAA Titration - atomic absorption (AAS)","1M KCl,1:40,after TA","","","",0,0
"1083",304,"23Sp","","","Magnesium extracted in 1M KCl, after TAA Titration - titration EDTA","1M KCl,1:40,after TA","","","",0,0
"1084",304,"23T","","","Magnesium in peroxide digest (after TPA digestion and titration)","1M KCl,1:40,after TP","","","",0,0
"1085",304,"23Tm","","","Magnesium in peroxide digest (after TPA digestion and titration) - ICPAES","1M KCl,1:40,after TP","","","",0,0
"1086",304,"23Tn","","","Magnesium in peroxide digest (after TPA digestion and titration) - atomic absorption (AAS)","1M KCl,1:40,after TP","","","",0,0
"1087",304,"23Tp","","","Magnesium in peroxide digest (after TPA digestion and titration) - titration EDTA","1M KCl,1:40,after TP","","","",0,0
"1088",304,"23U","","","Magnesium reacted with acid generated by peroxide digest (23T minus 23S)","Mg reacted with acid","","","",0,0
"1089",304,"23Um","","","Magnesium reacted with acid generated by peroxide digest (23Tm minus 23Sm) - ICPAES","Mg reacted with acid","","","",0,0
"1090",304,"23V","","","Calcium extracted in 1M KCl, after TAA Titration","1M KCl,1:40,after TA","","","",0,0
"1091",304,"23Vh","","","Calcium extracted in 1M KCl, after TAA Titration - ICPAES","1M KCl,1:40,after TA","","","",0,0
"1092",304,"23Vj","","","Calcium extracted in 1M KCl, after TAA Titration - atomic absorption (AAS)","1M KCl,1:40,after TA","","","",0,0
"1093",304,"23Vk","","","Calcium extracted in 1M KCl, after TAA Titration - titration EDTA","1M KCl,1:40,after TA","","","",0,0
"1094",304,"23W","","","Calcium in peroxide digest (after TPA digestion and titration)","1M KCl,1:40,after TP","","","",0,0
"1095",304,"23Wh","","","Calcium in peroxide digest (after TPA digestion and titration)- ICPAES","1M KCl,1:40,after TP","","","",0,0
"1096",304,"23Wj","","","Calcium in peroxide digest (after TPA digestion and titration) - atomic absorption (AAS)","1M KCl,1:40,after TP","","","",0,0
"1097",304,"23Wk","","","Calcium in peroxide digest (after TPA digestion and titration) - titration EDTA","1M KCl,1:40,after TP","","","",0,0
"1098",304,"23X","","","Calcium reacted with acid generated by peroxide digest (23W minus 23V)","Ca reacted with acid","","","",0,0
"1099",304,"23Xh","","","Calcium reacted with acid generated by peroxide digest (23Wh minus 23Vh) - ICPAES","Ca reacted with acid","","","",0,0
"1100",304,"6B5","","","Total Organic Carbon, (2)","Organic Carbon, LECO","","","",0,0
"1101",304,"7A7","","","Total Nitrogen, (3)","Total N, Leco Furnac","","","",0,0
"1102",304,"s-23F","","","TAA - calculated as equivalent pyrite S%","TAA - pyrite equiv","","","",0,0
"1103",304,"s-23G","","","TPA - calculated as equivalent pyrite S%","TPA - pyrite equiv","","","",0,0
"1104",304,"s-23H","","","TSA - calculated as equivalent pyrite S%","TSA - pyrite equiv","","","",0,0
"1105",304,"s-23R","","","Residual acid extractable S after peroxide expressed in % pyrite S","RAS - pyrite equiv","","","",0,0
"1106",304,"503.01a","","","Bulk Density of small intact soil core (see report ERA2004-01)","Bulk Density (small ","","","",0,0
"1107",304,"23Re","","","Residual acid extractable S after peroxide -ICP","Sulfur - RAS, ICP","","","",0,0
"1108",304,"2Y2","","","PAWC","Plant available wate","","","",0,0
"1109",304,"2E4","","","1 Bar, pressure plate","Moisture content - 1","","","",0,0
"1110",304,"9I3","","","PBI","Phosphorous buffer i","","","",0,0
"1111",304,"20J","","","S nas","Net acid soluble sul","","","",0,0
"1112",304,"a-23E","","","Peroxide oxidisable S calculated as equalivent acidity units","Peroxide oxidisable ","","","",0,0
"1113",304,"a-23Q","","","Excess Acid Neutralising Capacity calculated as equilavent acid neutralising units.","ANC equiv acidity","","","",0,0
"1114",304,"a-23R","","","Residual acid extractable S after peroxide expressed in equivalent acidity units","RAS equiv acidity","","","",0,0
"1115",304,"a-23U","","","Magnesium reacted calculated as equilavent acid neutralising units.","Mg equiv acidity","","","",0,0
"1116",304,"a-23Um","","","Magnesium reacted calculated as equilavent acid neutralising units.- ICPAES","Mg equiv acidity, IC","","","",0,0
"1117",304,"a-23X","","","Calcium reacted calaulated as equilavent acid neutralising units.","Ca eqiuv acidity","","","",0,0
