"analyte_key","analyte_type","analyte_name","analyte_abbrev","analyte_code","analyte_data_type","analyte_format","uom_abbrev","analyte_source_type","analyte_agg_method","analyte_algorithm","analyte_desc","analyte_size_frac_base"
351,"aggregate analyte","Electrical Conductivity, Saturation Extract","ec_satp","EC_sx","F","5.2","dS/m","layer","mean","EC = A 10^B ( 0.8696 - 0.01951 C + 0.000186 C^2 ) 2 D / ( 141.12 / ( E 10^F ( 0.8696 - 0.01951 G + 0.000186 G^2 ) 2 D )",,
350,"aggregate analyte","Chloride, Saturation Extract","cl_satx","Cl_sx","F","5.1","mmol(-)/L","layer","mean","To Be Added","Chloride in the saturation extract is the fraction removed from a sample by saturating the sample with distilled H2O, then vacuum extracting the water. It is reported as meq per liter of extract.",
349,"aggregate analyte","Carbonate, Saturation Extract","co3_satx","CO3_sx","F","5.1","mmol(-)/L","layer","mean","To Be Added","Carbonate in the saturation extract is the fraction removed from a sample by saturating the sample with distilled H2O, then vacuum extracting the water. It is reported as meq per liter of extract.",
348,"aggregate analyte","Calcium, Saturation Extract","ca_satx","Ca_sx","F","5.1","mmol(+)/L","layer","mean","To Be Added","Calcium in the saturation extract is the fraction removed from a sample by saturating the sample with distilled H2O, then vacuum extracting the water. It is reported as meq per liter of extract.",
347,"aggregate analyte","Bromide, Saturation Extract","br_satx","Br_sx","F","5.1","mmol(-)/L","layer","mean","to be added","The bromide anion in the saturation extract.",
346,"aggregate analyte","Borate, Saturation Extract","b_satx","B_sx","F","5.1","mmol(-)/L","layer","mean","To Be Added","Boron as BO3 in the saturation extract is the fraction removed from a sample by saturating the sample with distilled H2O, then vacuum extracting the water. It is reported as meq per liter of extract.",
345,"aggregate analyte","Bicarbonate, Saturation Extract","hco3sx","HCO3sx","F","5.1","mmol(-)/L","layer","mean","To Be Added","Bicarbonate (HCO3) in the saturation extract is the fraction removed from a sample by saturating the sample with distilled H2O, then vacuum extracting the water. It is reported as meq per liter of extract.",
344,"aggregate analyte","Acetate, Saturation Extract","oac_satx","OAc_sx","F","5.1","mmol(-)/L","layer","mean","TO Be Added","The acetate anion in the saturation extract.",
343,"aggregate analyte","Electrical Conductivity, Predict, 1:2 (w/w)","ec_12pre","EC_12p","F","5.2","dS/m","layer","mean","To Be Added","The salt predict electrical conductivity is used to determine whether additional salt analyses are needed, and to estimate appropriate dilution ratios for additional tests. It is reported as mmhos per centimeter of a 1:2 soil:water mixture by weight.",
342,"aggregate analyte","Clay, H2O Dispersible, Moist","w_cly_moist","Cly_MW","F","4.1","% wt","layer","mean","To Be Added","H2O dispersible clay, <2mm (by pipette) is the gravimetric percent of <0.002 mm particles dispersed without organic matter and salt removal, and without chemical dispersion. It is reported on a <2 mm base.",
341,"aggregate analyte","Silt, H2O Dispersible, Hydrometer","w_slt_h","Slt_Hy","F","4.1","% wt","layer","mean","to be added","H2O dispersible silt, <2mm (by hydrometer) is the gravimetric percent 0.002 to 0.05 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base.",
340,"aggregate analyte","Sand, H2O Dispersible, Hydrometer","w_snd_h","Snd_Hy","F","4.1","% wt","layer","mean","to be added","H2O dispersible sand, <2mm (by hydrometer) is the gravimetric percent 0.05 to 2.0 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base.",
339,"aggregate analyte","Clay, H2O Dispersible, Hydrometer","w_cly_h","Cly_Hy","F","4.1","% wt","layer","mean","to be added","H2O dispersible clay, <2mm (by hydrometer) is the gravimetric percent of <0.002 mm particles dispersed without organic matter and salt removal, and without chemical dispersion. It is reported on a <2 mm base.",
338,"aggregate analyte","Silt, Fine, H2O Dispersible","w_slt_f","SiF_W","F","4.1","% wt","layer","mean","To Be Added","H2O dispersible fine silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.02 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base.",
337,"aggregate analyte","Sand, Very Fine, H2O Dispersible","w_snd_vf","SndVFW","F","4.1","% wt","layer","mean","to be added","H2O dispersible very fine sand, <2mm (by pipette) is the gravimetric percent 0.05 to 0.10 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base.",
336,"aggregate analyte","Sand, Very Coarse, H2O Dispersible","w_snd_vc","SndVCW","F","4.1","% wt","layer","mean","to be added","H2O dispersible very coarse sand, <2mm (by pipette) is the gravimetric percent 1.0 to 2.0 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base.",
1999,"derived_analyte","Iron, Oxalate times 2, GP prep, Inst Set 3","fetimes2_ox","feox2_d-3_GP","F","5.0","% wt","layer",,"to be added","The amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base. G prep.","<2 mm"
57,"aggregate analyte","Aluminum, Sodium Pyrophosphate Extractable","al_pyp","Al_pyp","F","5.1","% wt","layer","mean","To Be Added","Sodium pyrophosphate extractable aluminum is the fraction extracted by 0.1M sodium pyrophosphate. It was originally considered the portion associated with organic compounds, although subsequent evidence indicates other forms are also removed.",
56,"aggregate analyte","Manganese, KCl Extractable","mn_kcl","Mn_kcl","F","4.1","mg/kg","layer","mean","To Be Added","The KCl extractable manganese approximates the exchangeable or plant available fraction. It is reported as milligrams per kilogram on a <2 mm base.",
55,"aggregate analyte","Aluminum, KCl Extractable","al_kcl","Al_kcl","F","4.1","cmol(+)/kg","layer","mean","To Be Added","KCl extractable aluminum approximates the exchangeable Al, and is a measure of the active acidity present in soils with a 1:1 water pH less than 5.5. It relates to the immediate lime requirement and the CEC of the soil.",
54,"aggregate analyte","Silicon, Dithionite Citrate Extractable","si_dith","Si_dc","F","4.1","% wt","layer","mean","To Be Added","Dithionite citrate extractable silica is considered an indicator of the amount of amorphous or more readily soluble silica. It is reported as gravimetric % on a <2 mm base.",
53,"aggregate analyte","Manganese, Dithionite Citrate Extractable","mn_dith","Mn_dc","F","4.1","% wt","layer","mean","To Be Added","Dithionite citrate extractable manganese is considered easily reducible manganese. It is reported as gravimetric percent on a <2 mm base. Values >0.2% are rare.",
52,"aggregate analyte","Iron, Dithionite Citrate Extractable","fe_dith","Fe_dc","F","4.1","% wt","layer","mean","To Be Added","Dithionite citrate extractable iron is considered a general measure of total pedogenic iron. It provides inferences on the amount of iron in various forms, P fixing potential, aggregate stability, and degree of weathering. Reported as grav % on <2mm.",
51,"aggregate analyte","Aluminum, Dithionite Citrate Extractable","al_dith","Al_dc","F","4.1","% wt","layer","mean","To Be Added","Dithionite citrate extractable aluminum is an indicator of the amount of aluminum substituted for iron in iron oxides. It does not necessarily represent total pedogenic Al.",
50,"aggregate analyte","Silicon, Oxalate Extractable","si_ox","Si_ox","F","5.2","% wt","layer","mean","To Be Added","The amount of ammonium oxalate extractable silica relates to the amount of allophane and imogolite in andic materials. It is reported as a gravimetric percent on a <2 mm base.",
49,"aggregate analyte","Phosphorus, Oxalate Extractable","p_ox","P_ox","F","6.1","mg/kg","layer","mean","To Be Added","Phosphorus extracted with ammonium oxalate",
48,"aggregate analyte","Manganese, Oxalate Extractable","mn_ox","Mn_ox","F","7.1","mg/kg","layer","mean","To Be Added","The ammonium oxalate extractable manganese is assumed to be the fraction held in noncrystalline compounds. It is reported as milligrams per kilogram on a <2 mm base.",
47,"aggregate analyte","Iron, Oxalate Extractable","fe_ox","Fe_ox","F","5.2","% wt","layer","mean","To Be Added","Ammonium oxalate extractable iron is considered a measure of the noncrystalline Fe in soils. It provides some inferences of the amount of Fe in various forms. It is reported as gravimetric % on a <2mm base.",
46,"aggregate analyte","Aluminum, Oxalate Extractable","al_ox","Al_ox","F","5.2","% wt","layer","mean","To Be Added","Ammonium  oxalate extractable aluminum is an estimate of the total pedogenic Al, much of which may be in noncrystalline materials or complexed by organic matter. It is reported as gravimetric percent on a <2 mm base.",
45,"aggregate analyte","Carbon, Total","c_tot","C_tot","F","4.2","% wt","layer","mean","To Be Added","Total carbon is a measure of all organic and inorganic nitrogen, including that found in organic minerals.",
44,"aggregate analyte","Carbonate, 2-20mm Fraction","caco32_20","CaCO20","F","3.0","% wt","layer","mean","To Be Added","Carbonate in the 2-20mm fraction is measured by CO2 evolution after acid treatment. It is reported as gravimetric percent CaCO3 on a 2-20 mm base, even though carbonates of Mg, Na, K, and Fe may be present and react with the acid.",
43,"aggregate analyte","Kaolinite, dsc","min_KK_dsc","KK_dsc","F","3.0","%","layer","mean","to be added","to be added",
42,"aggregate analyte","Gibbsite, dsc","min_GI_dsc","GI_dsc","F","3.0","%","layer","mean","to be added","to be added",
41,"aggregate analyte","Carbonate, <2mm Fraction","caco3","CaCO3","F","3.0","% wt","layer","mean","To Be Added","Carbonate in the < 2mm fraction is measured by CO2 evolution after acid treatment. It is reported as gravimetric percent CaCO3 on a <2 mm base, even though carbonates of Mg, Na, K, and Fe may be present and react with the acid.",
40,"aggregate analyte","Weight, sub-sample air-dry","wt_sub_sam","Wtsubs","F","5.0","g","layer","mean","to be added","The weight of the air-dry bulk sample after removal of clods and/or natural fabric and before any other processing occurs.",
1515,"derived_analyte","Exchangeable Sodium Percentage, SI-Set 2, CECd-Set 1","na_exch_sat1_cecd5","ESPsat_d-14_S","F","3.0","%","layer",,"to be added","This is the exchangeable sodium percentage (ESP), reported on a <2 mm base. If salts are present, ESP has been corrected for the water soluble Na.","<2 mm"
1514,"derived_analyte","Exchangeable Sodium Percentage, SI-Set 2, CEC-Set 3","na_exch_sat1_cec6","ESPsat_d-13_S","F","3.0","%","layer",,"to be added","This is the exchangeable sodium percentage (ESP), reported on a <2 mm base. If salts are present, ESP has been corrected for the water soluble Na.","<2 mm"
1513,"derived_analyte","Exchangeable Sodium Percentage, SI-Set 2, CEC-Set 2","na_exch_sat1_cec5","ESPsat_d-12_S","F","3.0","%","layer",,"to be added","This is the exchangeable sodium percentage (ESP), reported on a <2 mm base. If salts are present, ESP has been corrected for the water soluble Na.","<2 mm"
1512,"derived_analyte","Exchangeable Sodium Percentage, SI-Set 2, CEC-Set 1","na_exch_sat1_cec4","ESPsat_d-11_S","F","3.0","%","layer",,"to be added","This is the exchangeable sodium percentage (ESP), reported on a <2 mm base. If salts are present, ESP has been corrected for the water soluble Na.","<2 mm"
1504,"derived_analyte","Estimated Gypsum, Set 2, N Prep","egyp2","egyp_d-1_N","F","3.0","% wt","layer",,"to be added","Equivalent gypsum in the <2 mm fraction is reported as a gravimetric percent on a <2 mm base.","<2 mm"
1503,"derived_analyte","Estimated Gypsum, Set 2, S Prep","egyp2","egyp_d-1_S","F","3.0","% wt","layer",,"to be added","Equivalent gypsum in the <2 mm fraction is reported as a gravimetric percent on a <2 mm base.","<2 mm"
1502,"derived_analyte","Ratio, Estimated Organic Carbon to Nitrogen, Total","eoctotc_totn_ra","CNeocr_d-1_S","F","3.0","(NA)","layer",,"to be added","The Estimated Organic Carbon based on Total C to Total nitrogen ratio is calculated by eoc_tot_c/n_tot_ncs.","<2 mm"
1501,"aggregate analyte","Surface Area, N2 Adsorption","surfarea_N2","SA_N2","F","5.2","sq m/g","layer","mean","To Be Added","to be added",
1500,"derived_analyte","Silt, Coarse,  H2O Dispersible, Moist, Ultrasonic","w_slt_c_mu","cSiH2OUM_d-1_M","F","4.1","% wt","layer",,"to be added","H2O and Ultrasonic probe dispersible coarse silt, <2mm (by pipette) is the gravimetric percent of 0.02 to 0.05 mm diameter particles separated without chemical dispersion, or organic matter and salt removal. It is reported on a <2 mm base.","<2 mm"
1499,"derived_analyte","Silt, Total, H2O Dispersible, Moist, Ultrasonic","w_slt_tot_mu","SiH2OUM_d-1_M","F","4.1","% wt","layer",,"to be added","H2O and Ultrasonic probe dispersible silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.05 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base.","<2 mm"
1498,"derived_analyte","Sand, Total, H2O Dispersible, Moist, Ultrasonic","w_snd_tot_mu","SndH2OUM_d-1_M","F","4.1","% wt","layer",,"to be added","H2O and Ultrasonic probe dispersible sand, <2mm (by pipette) is the gravimetric percent 0.05 to 2.0 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base.","<2 mm"
1497,"derived_analyte","Silt, Coarse,  H2O Dispersible, Ultrasonic","w_slt_c_u","cSiH2OU_d-1_S","F","4.1","% wt","layer",,"to be added","H2O and Ultrasonic probe dispersible coarse silt, <2mm (by pipette) is the gravimetric percent of 0.02 to 0.05 mm diameter particles separated without chemical dispersion, or organic matter and salt removal. It is reported on a <2 mm base.","<2 mm"
1496,"derived_analyte","Silt, Total, H2O Dispersible, Ultrasonic","w_slt_tot_u","SiH2OU_d-1_S","F","4.1","% wt","layer",,"to be added","H2O and Ultrasonic probe dispersible silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.05 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base.","<2 mm"
1495,"derived_analyte","Sand, Total, H2O Dispersible, Ultrasonic","w_snd_tot_u","SndH2OU_d-1_S","F","4.1","% wt","layer",,"to be added","H2O and Ultrasonic probe dispersible sand, <2mm (by pipette) is the gravimetric percent 0.05 to 2.0 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base.","<2 mm"
1182,"derived_analyte","Ratio, Sodium Absorption, SI-Set 1, default, G prep","SAR","SAR_d-0_G","F","4.0","(NA)","layer",,"na_satx / Sqr((ca_satx + mg_satx)/2)","The sodium absorption ratio is calculated by NA_SATX/sqrt((CA_SATX+MG_SATX)/2). It is approximately equal to the exchangeable sodium percentage. CMS derived value default","<2 mm"
1181,"derived_analyte","Ratio, Sodium Absorption, SI-Set 1, default, H prep","SAR","SAR_d-0_H","F","4.0","(NA)","layer",,"na_satx / Sqr((ca_satx + mg_satx)/2)","The sodium absorption ratio is calculated by NA_SATX/sqrt((CA_SATX+MG_SATX)/2). It is approximately equal to the exchangeable sodium percentage. CMS derived value default","<2 mm"
